id,name,dtype,typecode,address,tel,adname,marlon,marlat,wgs84lon,wgs84lat,big_category,medium_category,small_category
B0FFHEDY6I,链家(佳境天城店),生活服务;中介机构;中介机构,71600.0,市心北路861号,0571-87162861;0571-87002782,萧山区,120.268236,30.219464,120.26377085197666,30.22191475933457,生活服务,中介机构,中介机构
B0FFHCFKH7,名仕之家(佳境天城境合苑南),生活服务;中介机构;中介机构,71600.0,宁围镇市心北路811号农商银行旁(顺发佳境天城底商),[],萧山区,120.26815,30.218479,120.26368493797324,30.22092987869266,生活服务,中介机构,中介机构
B0FFILKHAB,快卖快买地产,生活服务;生活服务场所;生活服务场所,70000.0,宁围镇海杰德大厦一楼,[],萧山区,120.268951,30.213966,120.2644862445282,30.21641658364222,生活服务,生活服务场所,生活服务场所
B0FFF32765,恒协干洗(振宁路),生活服务;洗衣店;洗衣店,71500.0,振宁路844-846号,0571-82231543,萧山区,120.266234,30.215959,120.26176918396934,30.218411283396,生活服务,洗衣店,洗衣店
B0FFHFSSUU,堃盟房网,生活服务;生活服务场所;生活服务场所,70000.0,宁围镇市心北路振宁路交叉口海杰德大厦3单元9楼,[],萧山区,120.268955,30.213966,120.26449024414838,30.21641658077425,生活服务,生活服务场所,生活服务场所
B0FFHXXFXD,金昌·春和钱塘销售服务处,生活服务;生活服务场所;生活服务场所,70000.0,民和路423号附近,[],萧山区,120.257691,30.226921,120.25322353809342,30.22937655988736,生活服务,生活服务场所,生活服务场所
B0FFHXOHX5,顺发·佳境天城商铺街道中心,生活服务;生活服务场所;生活服务场所,70000.0,振宁路756号附近,[],萧山区,120.26862,30.216549,120.26415506238578,30.21899966712443,生活服务,生活服务场所,生活服务场所
B0FFGARE6D,科威国际不动产(惠居旗舰店),生活服务;中介机构;中介机构,71600.0,宁围镇振宁路832号,0571-82517381,萧山区,120.266675,30.216097,120.2622101772906,30.21854899831261,生活服务,中介机构,中介机构
B0FFHWTPBN,港式快捷洗衣,生活服务;洗衣店;洗衣店,71500.0,振宁路786-6号附近,18814825507,萧山区,120.267212,30.216527,120.2627471365776,30.218978626153184,生活服务,洗衣店,洗衣店
B0FFI6ISHB,豪业造型,生活服务;生活服务场所;生活服务场所,70000.0,宁围镇振宁路923号,[],萧山区,120.264419,30.215664,120.25995410164384,30.21811736651908,生活服务,生活服务场所,生活服务场所
B0FFI18501,金满堂(杭州店)黄金回收,生活服务;生活服务场所;生活服务场所,70000.0,市心北路557号,15700184697,萧山区,120.268971,30.214055,120.26450623534362,30.21650556412624,生活服务,生活服务场所,生活服务场所
B0FFFSQ55H,杭州萧山茜子通讯服务部,生活服务;生活服务场所;生活服务场所,70000.0,市心北路563号海杰德大厦3幢1202室,[],萧山区,120.269044,30.213894,120.2645792414124,30.216344520995325,生活服务,生活服务场所,生活服务场所
B0FFH5J0DH,顺丰家园物业管理处,生活服务;生活服务场所;生活服务场所,70000.0,宁围镇振宁路987号,[],萧山区,120.262431,30.215601,120.2579658273156,30.21805539973221,生活服务,生活服务场所,生活服务场所
B0FFHQYUMZ,家庭式美容美体抗衰中心,生活服务;生活服务场所;生活服务场所,70000.0,振宁路861号,15355042192,萧山区,120.265774,30.215018,120.26130924729058,30.217470620221444,生活服务,生活服务场所,生活服务场所
B0FFFGUSSW,缘定今生婚庆(振宁路),生活服务;生活服务场所;生活服务场所,70000.0,振宁路987号2层,[],萧山区,120.262551,30.215597,120.25808584937435,30.218051341938647,生活服务,生活服务场所,生活服务场所
B0FFG4FRUY,利一村村邮站,生活服务;邮局;邮局,70400.0,博奥路与奔竞二路交叉口东150米,[],萧山区,120.243618,30.229077,120.2391404208752,30.231532962371087,生活服务,邮局,邮局
B0FFH6NLA8,中国体育彩票,生活服务;彩票彩券销售点;彩票彩券销售点,71800.0,宁围镇佳丰北苑飞虹路1109,[],萧山区,120.247173,30.223776,120.24269920255192,30.22623287962797,生活服务,彩票彩券销售点,彩票彩券销售点
B0FFHMLSZ0,盈丰邮政局,生活服务;邮局;邮局,70400.0,宁围镇飞虹路1031号,[],萧山区,120.244966,30.223298,120.24049022988736,30.225754611682493,生活服务,邮局,邮局
B0FFH6NL4I,怡升房产,生活服务;中介机构;中介机构,71600.0,守信路与飞虹路交叉口西北100米,[],萧山区,120.245739,30.223568,120.24126393716404,30.22602472001026,生活服务,中介机构,中介机构
B0FFH6NL0O,中国福利彩票,生活服务;彩票彩券销售点;彩票彩券销售点,71800.0,盈丰路311,[],萧山区,120.248182,30.224248,120.24370901112408,30.22670492438181,生活服务,彩票彩券销售点,彩票彩券销售点
B0FFIIOZVK,简影工作室,生活服务;摄影冲印店;摄影冲印,71300.0,飞虹路1135号,15990155169,萧山区,120.248051,30.223906,120.24357793170208,30.22636293869233,生活服务,摄影冲印店,摄影冲印
B0FFI8E1YX,小区便民服务队,生活服务;生活服务场所;生活服务场所,70000.0,盈丰路,[],萧山区,120.247246,30.224516,120.24277220478926,30.226972839031685,生活服务,生活服务场所,生活服务场所
B0FFH6NL1Y,百世快递(萧山北宁围四分部),生活服务;物流速递;物流速递,70500.0,宁围镇盈丰路1123,[],萧山区,120.247811,30.223787,120.24333774265016,30.226243930773844,生活服务,物流速递,物流速递
B0FFIAJNHM,顺龙图文广告,生活服务;生活服务场所;生活服务场所,70000.0,盈丰路333号(佳丰北苑东门),18058409212;15396521737,萧山区,120.247962,30.225342,120.2434887407181,30.22779884098067,生活服务,生活服务场所,生活服务场所
B0FFGZNKE4,Tata婚纱摄影,生活服务;摄影冲印店;摄影冲印,71300.0,宁围镇钱江世纪城飞虹路1227号,0571-82558510;18072973581,萧山区,120.249865,30.224026,120.24539334098012,30.2264829774937,生活服务,摄影冲印店,摄影冲印
B0FFI92T7U,替他婚纱摄影,生活服务;摄影冲印店;摄影冲印,71300.0,飞虹路1215号附近,[],萧山区,120.249587,30.224112,120.2451151260265,30.226568972987675,生活服务,摄影冲印店,摄影冲印
B0FFGZMPIW,家装e站(盈丰路),生活服务;生活服务场所;生活服务场所,70000.0,丰瑞北苑西店铺盈丰路302号,[],萧山区,120.248956,30.224301,120.24448362578208,30.22675795224772,生活服务,生活服务场所,生活服务场所
B0FFIB8J5U,小米智能家电服务中心,生活服务;生活服务场所;生活服务场所,70000.0,盈丰路与飞虹路交叉口东北150米,[],萧山区,120.248895,30.224725,120.24442254326242,30.22718192340928,生活服务,生活服务场所,生活服务场所
B0FFIKEC3Z,菜鸟驿站(杭州飞虹路1123号佳丰北苑店),生活服务;物流速递;物流速递,70500.0,宁围镇飞虹路1123号,[],萧山区,120.24781,30.22377,120.24333674320822,30.22622693178785,生活服务,物流速递,物流速递
B0FFHPP8ST,中国体育彩票,生活服务;彩票彩券销售点;彩票彩券销售点,71800.0,仁孝路与飞虹路交叉口东北50米,[],萧山区,120.251164,30.224313,120.24669324309488,30.22676991561459,生活服务,彩票彩券销售点,彩票彩券销售点
B0FFHLMUF8,赛维健康洗衣生活馆,生活服务;洗衣店;洗衣店,71500.0,宁围镇盈丰路319号佳丰北苑东门,15068176536,萧山区,120.248112,30.224506,120.24363893269732,30.226962903902905,生活服务,洗衣店,洗衣店
B0FFH5SJGC,自行车租赁点(飞虹路),生活服务;生活服务场所;生活服务场所,70000.0,市政路292号附近,[],萧山区,120.249251,30.223837,120.244778892623,30.226293987818654,生活服务,生活服务场所,生活服务场所
B0FFHYH8L7,景瑞天赋销售中心,生活服务;生活服务场所;生活服务场所,70000.0,博奥路与扬帆路交叉口东南100米,18867502331,萧山区,120.244254,30.219907,120.23977781218292,30.222363687845576,生活服务,生活服务场所,生活服务场所
B0FFI0AO94,阳光城檀悦销售中心,生活服务;生活服务场所;生活服务场所,70000.0,宁围镇杨帆路与盈丰路交叉口,13758106598;18257194340,萧山区,120.247812,30.220534,120.24333900978628,30.222991135019047,生活服务,生活服务场所,生活服务场所
B0FFHJTC42,云居雅饰,生活服务;生活服务场所;生活服务场所,70000.0,宁围镇飞虹路1241号,[],萧山区,120.250246,30.224126,120.245774612115,30.226582964980743,生活服务,生活服务场所,生活服务场所
B0FFI6KRN8,斌斌足浴,生活服务;洗浴推拿场所;洗浴推拿场所,71400.0,飞虹路1235-1237号附近,[],萧山区,120.25001,30.224022,120.24553844837736,30.22647897606864,生活服务,洗浴推拿场所,洗浴推拿场所
B0FFIJN4V5,丰巢快递柜,生活服务;生活服务场所;生活服务场所,70000.0,宁围镇奔竞大道353号杭州国际博览中心E座,[],萧山区,120.239395,30.23064,120.23491258688549,30.233094560470384,生活服务,生活服务场所,生活服务场所
B0FFGATM8I,杭州萧山宁围镇合丰村村级经济发展服务中心,生活服务;生活服务场所;生活服务场所,70000.0,博奥路与扬帆路交叉口西北150米,[],萧山区,120.243058,30.221078,120.23858049743538,30.22353434474625,生活服务,生活服务场所,生活服务场所
B0FFHOFY7A,自然健康养生,生活服务;生活服务场所;生活服务场所,70000.0,仁孝路与飞虹路交叉口西北100米,[],萧山区,120.250513,30.224864,120.2460417435749,30.22732091006563,生活服务,生活服务场所,生活服务场所
B0FFHJTQGH,轩博网络,生活服务;维修站点;维修站点,71200.0,飞虹路1235-1237号附近,[],萧山区,120.250137,30.2241,120.24566553499704,30.22655696895755,生活服务,维修站点,维修站点
B0FFHINTV2,宏丰广告(飞虹路),生活服务;生活服务场所;生活服务场所,70000.0,宁围镇飞虹路1293号(丰瑞北苑)二楼,[],萧山区,120.251514,30.224397,120.24704347268104,30.22685388754612,生活服务,生活服务场所,生活服务场所
B0FFHH49EG,菜鸟驿站(飞虹路1239号轩博网络电脑店),生活服务;物流速递;物流速递,70500.0,宁围镇飞虹路丰瑞北苑10幢1单元,[],萧山区,120.250307,30.2243,120.245835641989,30.226756952356432,生活服务,物流速递,物流速递
B0FFIK2UOI,萧山公共自行车9630丰瑞北苑租赁点,生活服务;生活服务场所;生活服务场所,70000.0,飞虹路,[],萧山区,120.249147,30.223923,120.24467480534624,30.226379980621743,生活服务,生活服务场所,生活服务场所
B0FFHWWF1G,文杰开锁,生活服务;生活服务场所;生活服务场所,70000.0,飞虹路1317号,15268822285,萧山区,120.251963,30.224684,120.2474927445012,30.227140833213767,生活服务,生活服务场所,生活服务场所
B0FFHXXDGN,中国体育彩票,生活服务;彩票彩券销售点;彩票彩券销售点,71800.0,利丰路666号附近,[],萧山区,120.254896,30.228186,120.25042716498317,30.230642181822848,生活服务,彩票彩券销售点,彩票彩券销售点
B0FFGXDWTB,欢歌旅游,生活服务;旅行社;旅行社,70100.0,宁围镇民和路三宏国际大厦8层,0571-86048839,萧山区,120.254792,30.231189,120.25032286524402,30.23364500038912,生活服务,旅行社,旅行社
B0FFILEPM4,缅泰足道,生活服务;洗浴推拿场所;洗浴推拿场所,71400.0,宁围镇联合中心D座二楼,[],萧山区,120.255402,30.230198,120.25093325594922,30.23265394123036,生活服务,洗浴推拿场所,洗浴推拿场所
B0FFH243J9,自行车租赁点(利二路),生活服务;生活服务场所;生活服务场所,70000.0,利二路与金鸡路交叉口东北150米,[],萧山区,120.242917,30.235497,120.23843816829476,30.23795235144749,生活服务,生活服务场所,生活服务场所
B0FFHXY9JA,巨晋房产(丰北三苑店),生活服务;中介机构;中介机构,71600.0,利丰路595号附近,[],萧山区,120.253296,30.228154,120.2488262840412,30.23061045495206,生活服务,中介机构,中介机构
B0FFHIO3W1,创新房产(钱江世纪城店),生活服务;中介机构;中介机构,71600.0,宁围镇飞虹路1305号丰瑞北苑,0571-82163032,萧山区,120.251752,30.224457,120.24728162542893,30.22691386561568,生活服务,中介机构,中介机构
B0FFHJSZV2,海希房产,生活服务;中介机构;中介机构,71600.0,金鸡路与飞虹路交叉口东北150米,[],萧山区,120.25516,30.225708,120.25069150257085,30.228164290379453,生活服务,中介机构,中介机构
B0FFHJU982,冠泰地产,生活服务;中介机构;中介机构,71600.0,金鸡路与飞虹路交叉口东北200米,[],萧山区,120.25531,30.225759,120.25084157360052,30.22821525520103,生活服务,中介机构,中介机构
B0FFH2V7E0,快祥房产,生活服务;中介机构;中介机构,71600.0,宁围镇飞虹路1251号(丰瑞北苑南门),[],萧山区,120.250349,30.224437,120.24587766105344,30.226893942469307,生活服务,中介机构,中介机构
B0FFIEDCCE,温疗美容养生馆,生活服务;美容美发店;美容美发店,71100.0,振宁路931-933号附近,[],萧山区,120.264149,30.215582,120.25968408042476,30.21803551966497,生活服务,美容美发店,美容美发店
B0FFI6Z2R9,益臻堂美容中医养生美容馆(宁围店),生活服务;美容美发店;美容美发店,71100.0,宁围街道振宁路776号,13738189065,萧山区,120.268211,30.216076,120.26374613070143,30.21852698068946,生活服务,美容美发店,美容美发店
B023B19MBL,敬轩烫染造型,生活服务;美容美发店;美容美发店,71100.0,振宁路951号,[],萧山区,120.263656,30.215667,120.25919101436573,30.2181207785816,生活服务,美容美发店,美容美发店
B023B19A44,卡玛沙龙专业美发设计(萧山旗舰店),生活服务;美容美发店;美容美发店,71100.0,振宁路786-2号,0571-82835131,萧山区,120.267708,30.2162,120.2632431473538,30.21865131626424,生活服务,美容美发店,美容美发店
B0FFI2NZNJ,唯美美甲(萧山店),生活服务;美容美发店;美容美发店,71100.0,永晖路438号,[],萧山区,120.263533,30.228114,120.2590669797868,30.23056706339601,生活服务,美容美发店,美容美发店
B023B18U9Y,峰尚精剪烫染,生活服务;美容美发店;美容美发店,71100.0,振宁路848-850号,13606813202;15230818401,萧山区,120.266163,30.216093,120.2616981714944,30.21854531938597,生活服务,美容美发店,美容美发店
B0FFGZFT4N,克丽缇娜(芷轩美容店),生活服务;美容美发店;美容美发店,71100.0,振宁路768号,0571-82879515;13666698848,萧山区,120.268151,30.216068,120.26368613511131,30.218519022542253,生活服务,美容美发店,美容美发店
B0FFIK9GOM,小瓶子美甲美睫半永久,生活服务;美容美发店;美容美发店,71100.0,宁围镇盈丰综合市场丽萍美业,13588412887,萧山区,120.260566,30.235376,120.25609879086583,30.237829952071788,生活服务,美容美发店,美容美发店
B0FFFGV3FW,伊人·SHOW美发,生活服务;美容美发店;美容美发店,71100.0,振宁路825号佳境天城(佳境天城人合苑底商),18368853213;13429133231,萧山区,120.2669,30.215586,120.26243521824875,30.218037884555724,生活服务,美容美发店,美容美发店
