osm_index,osm_name,osm_latitude,osm_longitude,osm_address,osm_postalcode,fsq_index,fsq_name,fsq_latitude,fsq_longitude,fsq_address,fsq_postalcode,label
osm_1133,St Rosalia-Old school,40.42606973,-79.94298133,,,fsq_1324,St. Rosalia's Fish Fry,40.42730568,-79.94131884,"Greenfield Avenue, Lydia Street",15207,0
osm_2311,Sterling Plaza,40.44992554,-79.95117518,"N Craig St, 201",15213,fsq_1831,Taylor Street Parking Plaza,40.46348508,-79.95048752,,,0
osm_1050,Sichuan Gourmet,40.4390874,-79.9549116,"Atwood Street, 328",15213-4026,fsq_2575,Sichuan Gourmet,40.43897981,-79.9551162,328 Atwood St,15213,1
osm_176,Eyetique,40.4510468,-79.9347737,,,fsq_2271,Aestique,40.4599099,-79.9262141,,15232,0
osm_1105,Sandcastle Water Park,40.39651237,-79.93047223,,,fsq_1739,Sandcastle Trail,40.40193709,-79.92226808,1000 Sandcastle Dr,15120,0
osm_529,Greyhound Pittsburgh,40.4450487,-79.9933324,,,fsq_1654,Fairmont Pittsburgh Hotel,40.4412552,-80.0017003,"510 Market St, at Fifth Ave.",15222,0
osm_2033,Frick Park Automotive,40.4399836,-79.8969542,,,fsq_842,Frick Park Automotive,40.43979077,-79.89768615,585 S Braddock Ave,15221,1
osm_1398,Tower at PNC Plaza,40.44023466,-80.00022064,"Fifth Avenue, 310",,fsq_770,The Tower at PNC Plaza,40.44047598,-80.00038827,300 5th Ave,15222,1
osm_1073,Brentwood Library,40.3750654,-79.97493461,,,fsq_2208,Brentwood Park,40.37491184,-79.97148643,,15227,0
osm_2286,Mt. Lebanon Shoe Repair,40.3804717,-80.0443393,"Washington Road, 701",15228,fsq_1465,Mt. Lebanon Floral,40.38096341,-80.04304829,300 Washington Rd,,0
osm_171,Pizza Hut,40.42794266,-79.9769095,"East Carson Street, 2002",15203,fsq_2570,Pizza Hut,40.42839834,-79.97740835,"2002 E Carson St, 20th",15203,1
osm_1751,Beverly Hills Nails,40.398964,-80.0440802,,,fsq_2580,Beverly Hills Salon,40.39972775,-80.04418347,,15216,1
osm_521,Foster Plaza 3,40.42191805,-80.05896657,"Holiday Drive, 601",15220,fsq_1348,Foster Plaza Building 9,40.42317289,-80.06414422,750 Holiday Dr,15220,0
osm_2168,Squirrel Hill Cafe,40.437927,-79.9227168,,,fsq_1258,Squirrel Hill Chiropractic,40.42830442,-79.92474318,2728 Murray Ave,15217,0
osm_1156,Bower Hill Community Church,40.3836311,-80.0605246,,,fsq_700,Bower Hill Community Church,40.38477217,-80.06084027,Moffit and Pinoak,,1
osm_1684,Hilton Garden Inn Pittsburgh Downtown,40.43981227,-80.00205449,"Fourth Avenue, 239",15222,fsq_723,Hilton Garden Inn Pittsburgh Downtown,40.4401136,-80.00147331,"250 Forbes Ave, btwn Market Sq & Wood St",15222,1
osm_1467,Banksville Plaza,40.39963193,-80.0440807,,,fsq_2650,Banksville park,40.39958844,-80.04432086,,15220,0
osm_677,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown,40.44057073,-79.99403308,"Bigelow Square, 1",15219,fsq_723,Hilton Garden Inn Pittsburgh Downtown,40.4401136,-80.00147331,"250 Forbes Ave, btwn Market Sq & Wood St",15222,0
osm_618,Scobell House,40.44132985,-79.939619,,,fsq_1037,Jons House,40.444261,-79.927357,5156 Wilkins,,0
osm_444,Breakfast at Shelly's,40.4216439,-79.9939103,"East Warrington Avenue, 740",15210,fsq_687,Breakfast At Shelly's,40.421654,-79.99421,740 E Warrington Ave,15210,1
osm_2339,Il Pizzaiolo,40.3801843,-80.0439344,"Washington Road, 703",15228,fsq_98,Il Pizzaiolo,40.38024336,-80.04465342,703 Washington Rd,15228,1
osm_2446,Primanti Bros. Restaurant,40.44025905,-80.0030244,"Market Street, 2",15222,fsq_12,Primanti Bros.,40.450767,-79.985545,"46 18th Street, btwn Smallman St & Penn Ave",15222,0
osm_1916,Mount Lebanon Cemetery,40.3829818,-80.0410976,,,fsq_2341,Mt. Lebanon Courts,40.37324605,-80.0448721,,15228,0
osm_2342,Mt. Lebanon,40.3819571,-80.0432312,,,fsq_1198,Mt. Lebanon Fire Department,40.38325411,-80.04381923,555 Washington Rd,15228,0
osm_2347,Gaby et Jules,40.4379944,-79.920956,"Forbes Avenue, 5837",,fsq_1411,Gaby Et Jules Patisseries et Macarons,40.43813889,-79.92154646,5837 Forbes Ave,15217,1
osm_2458,Starbucks,40.4445765,-79.9479149,"S Craig St, 417",15213,fsq_1805,Stack'd,40.44141,-79.95701,"3716 Forbes Ave, Oakland Ave",15213,0
osm_1583,University Club,40.44396261,-79.95700243,,,fsq_562,University Club,40.4441137,-79.95679503,"123 University Pl, Thackeray Ave",15213,1
osm_721,Local Brewhouse,40.4481669,-80.0039518,,,fsq_2355,Social House 7,40.4441094,-80.00067157,123 7th St,15222,0
osm_29,Huntington Bank,40.45399504,-79.99898186,,,fsq_1336,Huntington Bank,40.45398883,-79.99903596,600 E Ohio St,15212,1
osm_2162,Joan of Arc Building,40.44834675,-79.94893242,,,fsq_1709,Joan of Arc Theater,40.448446,-79.949171,,,1
osm_623,Consignments on Centre,40.4570195,-79.9359087,"Centre Ave, 5503",15232,fsq_2706,Consignments On Centre,40.45653719,-79.93650462,5503 Centre Ave,15232,1
osm_2086,The Cut,40.44294166,-79.94295041,,,fsq_1896,Theory Suite,40.44576649,-79.95093554,,15260,0
osm_744,Allegheny County Library Association,40.4409933,-80.0347898,,,fsq_902,Allegheny Station,40.4479289,-80.01810272,,,0
osm_1583,University Club,40.44396261,-79.95700243,,,fsq_255,University Center Pool,40.44331687,-79.94173278,"Jared L Cohon University Center, Carnegie Mellon University",15313,0
osm_1923,Squirrel Hill Jewelry,40.4349307,-79.9230087,"Murray Avenue, 1925",,fsq_845,Squirrel Hill Jewelers,40.43519,-79.922729,1925 Murray Ave,15217,1
osm_998,Forbes Allies Center,40.43594585,-79.96504766,"Forbes Avenue, 3109",,fsq_2576,Forbes Allies Center,40.43635544,-79.96520566,,,1
osm_999,Mount Lebanon Golf Course,40.37095899,-80.02502584,"Pine Avenue, 1000",15234,fsq_933,Mount Lebanon Farmer's Market,40.37412454,-80.04746999,975 Washington Rd,15228,0
osm_1206,Pizza Pronto,40.45196362,-79.95162505,"Centre Avenue, 4611",15213,fsq_2727,Pizza Romano,40.44060028,-79.95700515,219 Atwood St,15213,0
osm_2441,Two North Shore Center,40.44695669,-80.00190909,,,fsq_314,North Side Dental,40.45449546,-80.00197924,,15212,0
osm_1412,Southside Steaks,40.4283855,-79.9769938,"East Carson Street, 2000",15203,fsq_2142,South Side HQ,40.42882547,-79.98414023,,15203,0
osm_1419,Saint Bede School,40.4473899,-79.9100419,,,fsq_940,Shady Lane School,40.44720799,-79.8949882,"100 N Braddock Ave, Penn Ave",15208,0
osm_1781,Options Center,40.4564174,-79.887951,,,fsq_1218,Operation Better Block,40.45646212,-79.89681001,,,0
osm_1408,New Dumpling House,40.4326236,-79.9233333,,,fsq_830,Joe's Dog House,40.44063985,-79.9421057,"Tech St, Margaret Morrison St",15213,0
osm_127,Allegheny Valley Bank,40.49217994,-79.8650035,,,fsq_90,Allegheny Valley Bank,40.49217505,-79.86479017,,,1
osm_2118,Cyert Hall,40.44397507,-79.94405577,"Forbes Avenue, 4910",,fsq_2468,Craig Hall,40.44621444,-79.94920102,"200 N Craig St, Fifth Ave.",15213,0
osm_863,Gateway,40.442064,-80.0039806,,,fsq_42,Gateway Towers,40.44245658,-80.00738501,320 Fort Duquesne Blvd,15222,0
osm_2192,The Yard,40.4509199,-79.9339141,"Bellefonte Street, 736",15232,fsq_1710,The Rose Garden,40.457883,-79.951293,,15224,0
osm_2336,Don Campiti's Pizzeria,40.3967762,-80.0357348,"Potomac Avenue, 1509",15216,fsq_1660,Don Campiti's Pizzeria,40.3966595,-80.03559445,1509 Potomac Ave,15216,1
osm_1024,Lawrenceville Vision Care,40.4699386,-79.9605851,,,fsq_868,Lawrenceville Community Garden,40.46755573,-79.9561733,"42nd St, Sherrod St",15201,0
osm_1640,Foster Plaza 7,40.42072288,-80.06414099,"Andersen Drive, 661",15220,fsq_823,Foster Plaza 5,40.42213065,-80.06080063,651 Holiday Dr,15220,0
osm_437,Rite Aid,40.4511369,-79.9329602,,,fsq_530,Rite Aid,40.43795,-79.9231422,"1700 Murray Ave, Forbes Ave.",15217,0
osm_1177,Duquesne University,40.43875293,-79.99434589,,,fsq_222,Duquesne University Footbridge,40.43495753,-79.99326378,,,0
osm_2165,Bellefield Place Garage,40.4479343,-79.95203895,,,fsq_650,Bellefield Hall,40.44534665,-79.95134361,"315 S Bellefield Ave, Filmore Street",15213,0
osm_1272,Hampton Inn & Suites Pittsburgh-Downtown,40.44708836,-79.99191272,"Smallman Street, 1247",15222,fsq_1937,Wyndham Grand Pittsburgh Downtown,40.44168877,-80.00643253,600 Commonwealth Pl,15222,0
osm_209,Paisano's Restaurant,40.4220181,-79.9928981,"East Warrington Avenue, 812",15210,fsq_2263,Chan An Restaurant,40.43105316,-79.9772126,2013 Wharton St,15203,0
osm_1874,Club Erotica Gentleman's Club,40.47400351,-80.06315869,"Island Avenue, 826",15136,fsq_2193,Club Erotica,40.47385177,-80.06332678,826 Island Ave,15136,1
osm_571,East Carnegie Park,40.41505184,-80.07507057,,,fsq_975,Carnegie Motors,40.40516899,-80.09047124,1100 Washington Ave,15106,0
osm_1107,Allegheny Commons East Park,40.4518663,-80.00206257,,,fsq_2071,East Park,40.45203288,-80.00164615,,,0
osm_1480,Coppertops Pittsburgh,40.42815474,-79.97508116,"East Carson Street, 2132",15203,fsq_1561,Wings Over Pittsburgh,40.42637494,-79.97047212,2525 E Carson St,15203,0
osm_1504,Chick-fil-A,40.41307789,-79.90792043,,,fsq_1883,Chick-fil-A,40.412649,-79.907911,"480 Waterfront Dr E,",15120,1
osm_1196,Kelton Elementary School,40.3929249,-80.0390649,,,fsq_1946,Dormont Elementary,40.39456077,-80.04372049,3200 Annapolis Ave,15216,0
osm_1068,Pittsburgh Brewing Company,40.4609579,-79.9659413,,,fsq_833,Pittsburgh Vinyl Convention,40.4557186,-79.95385859,,15213,0
osm_6,Esser's Floral Shop,40.42901061,-79.9859424,"East Carson Street, 1122",15203,fsq_336,Benny's Flower Shop,40.42635773,-79.97727225,2012 E Carson St,15203,0
osm_746,Fitzgerald Fieldhouse,40.44354814,-79.96406971,,,fsq_1210,Fitzgerald Field House,40.44352715,-79.96434191,"5th Ave, at Darragh St.",15261,1
osm_2301,3 Rivers Restaurant,40.44193126,-80.00595157,,,fsq_1809,Trackside Restaurant,40.43494653,-80.00623836,,15219,0
osm_208,UPMC Urgent Care at Shadyside,40.45608908,-79.94038485,"Centre Ave, 5231",15232,fsq_2126,Trick Or Treat Shadyside,40.453937,-79.924023,,15206,0
osm_1081,Charter Bank,40.46199659,-79.94898915,,,fsq_1034,Citizens Bank,40.4622156,-79.9496649,4701 Liberty Ave,15224,0
osm_1412,Southside Steaks,40.4283855,-79.9769938,"East Carson Street, 2000",15203,fsq_70,South Side Fountain,40.42787635,-79.96572003,"South 27th Street, Sidney Street",15203,0
osm_1468,Concordia Lutheran Church,40.3799818,-79.9749321,,,fsq_1921,Stewart Avenue Lutheran Church,40.38292861,-79.97709747,2810 Brownsville Road,,0
osm_1177,Duquesne University,40.43875293,-79.99434589,,,fsq_225,Duquesne University - Canevin Hall,40.43614465,-79.99211963,"Academic Walk, at McAnulty Dr",15219,0
osm_1737,Mount Lebanon Park,40.37295357,-80.05531105,,,fsq_2293,Mt. Lebanon Shoe Repair,40.38053512,-80.04430532,"701 Washington Rd, at Alfred St.",15228,0
osm_1312,Arrott Building,40.43960323,-80.00139104,"Wood Street, 401",15222,fsq_1594,CCAC Library Building,40.44951055,-80.01080319,808 Ridge Ave,15212,0
osm_321,Resnik House,40.442558,-79.94000746,"Margaret Morrison Street, 5125",,fsq_1473,Warwick House,40.44636825,-79.93777992,5090 Warwick Ter,15213,0
osm_222,Dave's Music Mine,40.42797892,-79.98603426,"East Carson Street, 1210",15203,fsq_25,Daves House,40.42241863,-79.99892478,Edgemont St,15211,0
osm_225,USPS,40.45796638,-80.01972424,"California Avenue, 1001",15290,fsq_2331,UPS,40.45778246,-80.03097532,"1821 Beaver Ave, btw Columbus & Seymour",15233,0
osm_956,Allegheny General Hospital Suburban Campus,40.49475997,-80.06054858,,,fsq_2194,Allegheny General Morgue,40.49289042,-80.06102034,,15202,0
osm_523,Curran Hall,40.43899077,-79.96210574,,,fsq_2322,Tiernan Hall,40.43909354,-79.96389339,"3333 5th Ave, Carlow University",15213,0
osm_2459,"Red, White & Blue Thrift Store",40.41078887,-80.00597044,,,fsq_334,Red White & Blue Thrift Store,40.41070613,-80.00604163,"890 Saw Mill Run Blvd, Bausman St",15226,1
osm_2116,Washington Blvd at Highland Dr,40.4739194,-79.9082323,,,fsq_93,Washington Blvd at Frankstown,40.45869083,-79.90798928,,,0
osm_802,West Liberty Elementary School Library,40.403056,-80.01,,,fsq_1184,Roosevelt Elementary School,40.40134227,-79.98659104,,,0
osm_714,Fu Lai Chinese Restaurant,40.4419943,-80.0031128,,,fsq_907,Golden Palace Chinese Restaurant,40.43081827,-80.00748329,206 Shiloh St,15211,0
osm_715,Mugam Auto Repair,40.39097025,-79.9965367,,,fsq_2682,Mikes Auto Repair Service,40.40063218,-79.99996624,,,0
osm_2235,Family House,40.45575927,-79.94004444,"Centre Ave, 5245",15232,fsq_1026,Tim's House,40.44411058,-79.92809414,,15217,0
osm_2409,Rialto Pizza,40.42593971,-79.9387692,,,fsq_1678,Rialto Pizza,40.42648732,-79.93874934,623 Greenfield Ave,15207,1
osm_1271,Pittsburgh Union Station,40.4449645,-79.9909371,,,fsq_2085,Pittsburgh Guitars,40.42881706,-79.98495707,1305 E Carson St,15203,0
osm_1737,Mount Lebanon Park,40.37295357,-80.05531105,,,fsq_2189,Mt. Lebanon Parking Garage,40.38232485,-80.04835481,,,0
osm_1707,Pittsburgh Union Station,40.44593354,-79.99010489,,,fsq_2347,pittsburgh montessori,40.462216,-79.99295712,"friendship ave, s graham",,0
osm_1435,The Barbers Inn,40.45797282,-79.9319795,"Baum Boulevard, 5744",15206,fsq_105,The Barbers Inn,40.46244168,-79.92366177,"6010 Broad St, A. Highland Avenue",15206,0
osm_1855,Mt. Lebanon Public Works Yard,40.36490245,-80.06284203,"Lindendale Drive, 1250",,fsq_522,Mt. Lebanon Public Works,40.36663365,-80.06204076,1000 Cedar Blvd,15228,0
osm_2236,Wood Street,40.4420789,-79.9994541,,,fsq_2048,Wood street,40.4379261,-80.00143864,,15222,0
osm_199,Sesame Inn,40.3796873,-80.0447903,"Washington Road, 715",15228,fsq_784,Sesame Inn,40.37964329,-80.04497362,715 Washington Rd,15228,1
osm_96,Saint Martin Hall,40.43493733,-79.98806349,,,fsq_1328,Canevin Hall,40.43617916,-79.99233539,600 Forbes Ave,15219,0
osm_1174,Allegheny Health Network,40.4479947,-80.0029844,,,fsq_2627,1 Allegheny Center,40.45180874,-80.00639334,1 Allegheny Ctr,15212,0
osm_2027,Northwood Realty Services,40.4349265,-79.9230765,"Murray Avenue, 1935",,fsq_1064,Postal Services,40.44338838,-79.94225853,"5000 Forbes Ave, Carnegie Mellon University",15213,0
osm_743,AT&T Building,40.44201696,-79.99605442,"Grant Street, 635",,fsq_856,Century Building,40.443702,-80.000684,130 Seventh Street,,0
osm_2238,East End Assembly of God Church,40.4587593,-79.9419539,,,fsq_319,East End Assembly of God,40.458896,-79.942362,,15224,1
osm_1670,Jet's Pizza,40.3984887,-80.0439354,"Dormont Avenue, 1810",15216,fsq_2159,Vinny's Pizza,40.3951437,-80.02186971,618 Brookline Blvd,15226,0
osm_379,Subway,40.3663858,-79.98503115,,,fsq_815,Subway,40.36631961,-79.98459153,4142 Sawmill Run Blvd,15227,1
osm_252,Off Leash Exercise Area,40.43201808,-79.90594247,,,fsq_1048,Frick Park Off Leash Exercise Area,40.43154014,-79.9070862,Riverview Trail,15217,1
osm_859,Northside Associates,40.4559981,-80.014998,,,fsq_2059,Wilbur Smith Associates,40.44899157,-80.00820128,503 Martindale St,15212,0
osm_2187,Family Visions,40.4614655,-79.8644417,,,fsq_326,Family Links,40.460834,-79.868067,,,0
osm_814,Mt. Lebanon Swim Center,40.37332363,-80.05602626,,,fsq_1465,Mt. Lebanon Floral,40.38096341,-80.04304829,300 Washington Rd,,0
osm_1064,Crossfit Mt. Lebanon,40.3860454,-80.0429927,"Washington Road, 427",15228,fsq_176,CrossFit Mt. Lebanon,40.38594823,-80.04367627,Washington Rd,15228,1
osm_790,Most Holy Name Church,40.4640633,-79.9837063,,,fsq_2733,Most Holy Name of Jesus Church,40.46432271,-79.9837282,1700 Harpster St,15212,1
osm_798,Boron Funeral Home,40.3919957,-80.0154416,,,fsq_2265,DeBor Funeral Home,40.39213253,-80.0155913,"1065 Brookline Blvd, Edgebrook",15226,0
osm_340,Mullen's Bar & Grill,40.4479067,-80.0039218,,,fsq_1533,Wheelhouse Bar & Grill,40.44670379,-80.02160886,777 Casino Dr,15212,0
osm_841,Pittsburgh Guitars,40.42907429,-79.98502603,"East Carson Street, 1305",15203,fsq_2085,Pittsburgh Guitars,40.42881706,-79.98495707,1305 E Carson St,15203,1
osm_2071,PNC Park,40.44704443,-80.00589649,,,fsq_2060,PNC Park Buccos Club,40.446413,-80.005726,,15212,0
osm_2383,Saint Pauls Episcopal Church Nursery School,40.3710136,-80.0501517,,,fsq_1422,St. Paul's Episcopal Church,40.370802,-80.049508,,,0
osm_636,Station Square,40.43336837,-80.00510448,,,fsq_2156,Station Square East Parking Lot,40.43191142,-80.00235056,"Station Square E, West Carson",15219,0
osm_322,Bob Matthew's Auto Repair,40.37794924,-79.99225032,,,fsq_365,Bob Matthews Auto Repair,40.37834706,-79.99212787,"2702 Saw Mill Run Blvd, Pittsburgh, PA 15227",15227,1
osm_1065,Oakwood Apartments,40.4405859,-79.95599231,,,fsq_1616,Shirley Apartments,40.44775477,-79.95132012,,,0
osm_1112,Diocese of Pittsburgh,40.43962477,-80.0039052,"Boulevard of the Allies, 111",15222,fsq_544,The Art Institute of Pittsburgh,40.44752596,-79.98920079,1400 Penn Ave,15222,0
osm_748,Marybelle Apartments,40.44792795,-79.9459372,,,fsq_1722,Chung Apartments,40.44988521,-79.92736439,,,0
osm_2235,Family House,40.45575927,-79.94004444,"Centre Ave, 5245",15232,fsq_430,Family House Shadyside,40.45568324,-79.93989678,5245 Centre Ave,15232,1
osm_1250,Bellefield Presbyterian Church,40.44364395,-79.95672986,,,fsq_2210,Shadyside Presbyterian Church,40.44889609,-79.93900637,5121 Westminster Pl,15232,0
osm_274,Amos Hall,40.44350587,-79.95609746,,,fsq_2303,Memorial Hall,40.436095,-79.950827,,,0
osm_825,Saint John's Lutheran Church,40.4837006,-79.97291716,,,fsq_1553,Saint Aloysius Church,40.48984713,-79.99187665,3616 Mount Troy Rd,15212,0
osm_1983,First National Bank,40.42796591,-79.986829,"East Carson Street, 1114",15203,fsq_2279,First National Bank,40.442624,-80.000128,"210 Sixth Avenue, at Wood St",15222,0
osm_160,Primanti Brothers,40.4510135,-79.9849632,,,fsq_12,Primanti Bros.,40.450767,-79.985545,"46 18th Street, btwn Smallman St & Penn Ave",15222,1
osm_259,Brighton-McClure Presbytyrian Church,40.48397335,-80.0359452,,,fsq_2344,McClure Ave Presbyterian Chuch,40.47409,-80.03502,,,0
osm_605,Schenley Park,40.4340762,-79.94187437,,,fsq_488,Schenley Park Bridge,40.44133124,-79.94932919,"Schenley Dr, Boundary & Frew",,0
osm_1858,Allegheny General Hospital Lab,40.45716311,-80.00803437,"Federal Street, 1307",15212,fsq_1658,Allegheny Center,40.45184694,-80.00627658,,,0
osm_1548,2 Allegheny Center,40.45208453,-80.00397782,,,fsq_902,Allegheny Station,40.4479289,-80.01810272,,,0
osm_761,Crazy Mocha,40.4580119,-79.9349587,,,fsq_677,Crazy Mocha,40.45794557,-79.93539155,"5607 Baum Blvd, at South Fairmount St",15206,1
osm_369,E&M Pizzeria,40.3659664,-79.98463645,,,fsq_1401,Venice Pizzeria,40.361375,-80.002389,4144 Clairton Blvd (Rt. 51),15227,0
osm_330,Jennie King Mellon Library,40.44793728,-79.92614586,,,fsq_2410,"Jennie King Mellon Library, Chatham University",40.44987185,-79.92735914,1135 Murray Hill Rd.,15217,1
osm_2091,Courthouse Tavern,40.4397797,-80.0004641,"Forbes Avenue, 310",15222,fsq_889,Moe's Tavern,40.4410213,-80.00555036,300 Liberty Ave,15222,0
osm_1922,Wendy's,40.44597764,-79.89298356,"Peebles Street, 7750",15221,fsq_2415,Wendy's,40.44615578,-79.8931801,"116 Peebles St, at Penn Ave.",15221,1
osm_1754,Hair Day,40.4309034,-79.978305,1945,,fsq_1212,Rainy Days,40.41743301,-79.97297473,"2338 Arlington Ave, Eleanor",15210,0
osm_1172,Parran Hall,40.443027,-79.95790385,,,fsq_2217,Hampton Hall,40.44902358,-79.95149831,166 N Dithridge St,15213,0
osm_377,First Presbyterian Church,40.44152427,-79.99911153,,,fsq_2726,Trinity Lutheran Church,40.45456686,-80.01350021,616 W North Ave,15212,0
osm_861,Max's Allegheny Tavern,40.4549279,-79.9997709,"Suismon Street, 537",,fsq_2353,East Allegheny,40.456,-80,,,0
osm_255,The Bagel Factory,40.44399111,-79.94908481,"South Craig Street, 420",15213,fsq_15,The Pumpkin Factory,40.447258,-79.96994019,,,0
osm_637,Buon Giorno Cafe,40.4370682,-80.0005621,,,fsq_1609,Buon Giorno,40.43683963,-80.00085436,6 Smithfield St,15222,1
osm_2127,Banksville Park Pool,40.41504647,-80.04054039,,,fsq_2425,Banksville Plaza,40.39946879,-80.04413635,"Banksville Rd., McMonagle Ave.",15216,0
osm_2341,Bellefield Hall,40.44496963,-79.95089522,"S. Bellefield Avenue, 315",15260,fsq_1732,Bellefield Towers,40.44726056,-79.95192543,"100 N Bellefield Ave, Fifth Avenue",15213,0
osm_2342,Mt. Lebanon,40.3819571,-80.0432312,,,fsq_359,Bikram Yoga Mt Lebanon,40.38037991,-80.04462104,704 Washington Rd,15228,0
osm_1118,Frick Park Market,40.4472299,-79.90510691,,,fsq_369,Frick Park Nature Trail,40.43687203,-79.89672394,,,0
osm_1758,Welch House,40.44094953,-79.93896848,,,fsq_2717,Resnik House,40.44256073,-79.94006407,5125 Margaret Morrison St,15606,0
osm_409,Jolina's Mediterranean Cuisine,40.3921473,-80.0169607,"Brookline Boulevard, 1011",15226,fsq_1449,Jolina's Mediterranean Cuisine,40.392089,-80.017165,1011 Brookline Blvd,15226,1
osm_853,Mt. Lebanon,40.3819668,-80.0433512,,,fsq_2447,The Saloon of Mt. Lebanon,40.38204472,-80.04443464,"622 Washington Rd, at Academy Ave",15228,0
osm_184,Mt. Lebanon,40.38196119,-80.04299144,,,fsq_2447,The Saloon of Mt. Lebanon,40.38204472,-80.04443464,"622 Washington Rd, at Academy Ave",15228,0
osm_2381,Bramer House,40.44606919,-79.94091755,,,fsq_1194,Imperial House,40.43345057,-79.9258423,"5600 Munhall Rd, Beacon St.",15217,0
